2022.10_WAVES-ACCESS-RECORDS.csv,Last Name,First Name,Middle Initial,UIN,BDGNBR,Access Type,TOA,POA,TOD,POD,Appointment Made Date,Appointment Start Date,Appointment End Date,Appointment Cancel Date,Total People,Last Updated By,POST,Last Entry Date,Terminal Suffix,Visitee Last Name,Visitee First Name,Meeting Location,Meeting Room,Caller Last Name,Caller First Name,CALLER_ROOM,RELEASEDATE
2022.11_WAVES-ACCESS-RECORDS.csv,Last Name,First Name,Middle Initial,UIN,BDGNBR,Access Type,TOA,POA,TOD,POD,Appointment Made Date,Appointment Start Date,Appointment End Date,Appointment Cancel Date,Total People,Last Updated By,POST,Last Entry Date,Terminal Suffix,Visitee Last Name,Visitee First Name,Meeting Location,Meeting Room,Caller Last Name,Caller First Name,CALLER_ROOM,RELEASEDATE
2022.12_WAVES-ACCESS-RECORDS.csv,Last Name,First Name,Middle Initial,UIN,BDGNBR,Access Type,TOA,POA,TOD,POD,Appointment Made Date,Appointment Start Date,Appointment End Date,Appointment Cancel Date,Total People,Last Updated By,POST,Last Entry Date,Terminal Suffix,Visitee Last Name,Visitee First Name,Meeting Location,Meeting Room,Caller Last Name,Caller First Name,CALLER_ROOM,RELEASEDATE
2023.01_WAVES-ACCESS-RECORDS.csv,Last Name,First Name,Middle Initial,UIN,BDGNBR,Access Type,TOA,POA,TOD,POD,Appointment Made Date,Appointment Start Date,Appointment End Date,Appointment Cancel Date,Total People,Last Updated By,POST,Last Entry Date,Terminal Suffix,Visitee Last Name,Visitee First Name,Meeting Location,Meeting Room,Caller Last Name,Caller First Name,CALLER_ROOM,RELEASEDATE
2023.02_WAVES-ACCESS-RECORDS.csv,Last Name,First Name,Middle Initial,UIN,BDGNBR,Access Type,TOA,POA,TOD,POD,Appointment Made Date,Appointment Start Date,Appointment End Date,Appointment Cancel Date,Total People,Last Updated By,POST,Last Entry Date,Terminal Suffix,Visitee Last Name,Visitee First Name,Meeting Location,Meeting Room,Caller Last Name,Caller First Name,CALLER_ROOM,RELEASEDATE
2023.03_WAVES-ACCESS-RECORDS.csv,Last Name,First Name,Middle Initial,UIN,BDGNBR,Access Type,TOA,POA,TOD,POD,Appointment Made Date,Appointment Start Date,Appointment End Date,Appointment Cancel Date,Total People,Last Updated By,POST,Last Entry Date,Terminal Suffix,Visitee Last Name,Visitee First Name,Meeting Location,Meeting Room,Caller Last Name,Caller First Name,Caller Room,Release Date
2023.04_WAVES-ACCESS-RECORDS.csv,Last Name,First Name,Middle Initial,UIN,BDGNBR,Access Type,TOA,POA,TOD,POD,Appointment Made Date,Appointment Start Date,Appointment End Date,Appointment Cancel Date,Total People,Last Updated By,POST,Last Entry Date,Terminal Suffix,Visitee Last Name,Visitee First Name,Meeting Location,Meeting Room,Caller Last Name,Caller First Name,Caller Room,Release Date
2023.05_WAVES-ACCESS-RECORDS.csv,Last Name,First Name,Middle Initial,UIN,BDGNBR,Access Type,TOA,POA,TOD,POD,Appointment Made Date,Appointment Start Date,Appointment End Date,Appointment Cancel Date,Total People,Last Updated By,POST,Last Entry Date,Terminal Suffix,Visitee Last Name,Visitee First Name,Meeting Location,Meeting Room,Caller Last Name,Caller First Name,Caller Room,Release Date
2023.06_WAVES-ACCESS-RECORDS.csv,Last Name,First Name,Middle Initial,UIN,BDGNBR,Access Type,TOA,POA,TOD,POD,Appointment Made Date,Appointment Start Date,Appointment End Date,Appointment Cancel Date,Total People,Last Updated By,POST,Last Entry Date,Terminal Suffix,Visitee Last Name,Visitee First Name,Meeting Location,Meeting Room,Caller Last Name,Caller First Name,Caller Room,Release Date
2023.07_WAVES-ACCESS-RECORDS.csv,Last Name,First Name,Middle Initial,UIN,BDGNBR,Access Type,TOA,POA,TOD,POD,Appointment Made Date,Appointment Start Date,Appointment End Date,Appointment Cancel Date,Total People,Last Updated By,POST,Last Entry Date,Terminal Suffix,Visitee Last Name,Visitee First Name,Meeting Location,Meeting Room,Caller Last Name,Caller First Name,Caller Room,Release Date
2023.08_WAVES-ACCESS-RECORDS.csv,Last Name,First Name,Middle Initial,UIN,BDGNBR,Access Type,TOA,POA,TOD,POD,Appointment Made Date,Appointment Start Date,Appointment End Date,Appointment Cancel Date,Total People,Last Updated By,POST,Last Entry Date,Terminal Suffix,Visitee Last Name,Visitee First Name,Meeting Location,Meeting Room,Caller Last Name,Caller First Name,Caller Room,Release Date
2023.09_WAVES-ACCESS-RECORDS.csv,Last Name,First Name,Middle Initial,UIN,BDGNBR,Access Type,TOA,POA,TOD,POD,Appointment Made Date,Appointment Start Date,Appointment End Date,Appointment Cancel Date,Total People,Last Updated By,POST,Last Entry Date,Terminal Suffix,Visitee Last Name,Visitee First Name,Meeting Location,Meeting Room,Caller Last Name,Caller First Name,Caller Room,Release Date
2023.10_WAVES-ACCESS-RECORDS.csv,Last Name,First Name,Middle Initial,UIN,BDGNBR,Access Type,TOA,POA,TOD,POD,Appointment Made Date,Appointment Start Date,Appointment End Date,Appointment Cancel Date,Total People,Last Updated By,POST,Last Entry Date,Terminal Suffix,Visitee Last Name,Visitee First Name,Meeting Location,Meeting Room,Caller Last Name,Caller First Name,Caller Room,Release Date
2023.11_WAVES-ACCESS-RECORDS.csv,Last Name,First Name,Middle Initial,UIN,BDGNBR,Access Type,TOA,POA,TOD,POD,Appointment Made Date,Appointment Start Date,Appointment End Date,Appointment Cancel Date,Total People,Last Updated By,POST,Last Entry Date,Terminal Suffix,Visitee Last Name,Visitee First Name,Meeting Location,Meeting Room,Caller Last Name,Caller First Name,Caller Room,Release Date
2023.12_WAVES-ACCESS-RECORDS.csv,Last Name,First Name,Middle Initial,UIN,BDGNBR,Access Type,TOA,POA,TOD,POD,Appointment Made Date,Appointment Start Date,Appointment End Date,Appointment Cancel Date,Total People,Last Updated By,POST,Last Entry Date,Terminal Suffix,Visitee Last Name,Visitee First Name,Meeting Location,Meeting Room,Caller Last Name,Caller First Name,Caller Room,Release Date
2024.01_WAVES-ACCESS-RECORDS.csv,Last Name,First Name,Middle Initial,UIN,BDGNBR,Access Type,TOA,POA,TOD,POD,Appointment Made Date,Appointment Start Date,Appointment End Date,Appointment Cancel Date,Total People,Last Updated By,POST,Last Entry Date,Terminal Suffix,Visitee Last Name,Visitee First Name,Meeting Location,Meeting Room,Caller Last Name,Caller First Name,Caller Room,Release Date
2024.02_WAVES-ACCESS-RECORDS.csv,Last Name,First Name,Middle Initial,UIN,BDGNBR,Access Type,TOA,POA,TOD,POD,Appointment Made Date,Appointment Start Date,Appointment End Date,Appointment Cancel Date,Total People,Last Updated By,POST,Last Entry Date,Terminal Suffix,Visitee Last Name,Visitee First Name,Meeting Location,Meeting Room,Caller Last Name,Caller First Name,Caller Room,Release Date
